Feature ID	RPKM1	RPKM2	COG Category
LOC647224	0	0	EM
IGHV3OR16-7	0	0	TZDR
LOC100132143	0	0	KR
LOC653562	0	0	TA
LOC100194425	0	0	Q
LOC348210	0	0	GHR
PCMTD1P2	0	0	KLB
NCRNA00273	0	0	NU
LOC100505948	0	0	I
MGC34800	0	0	PT
LOC100418756	0	0	N
LOC100422055	0	0	LR
VN1R68P	0	0	IR
VN1R69P	0	0	GO
UBE2MP1	0	0	EH
LOC100132355	0	0	KD
FGFR3P5	0	0	G
LOC100128804	0	0	KB
LOC100127958	0	0	HE
LOC100420859	0	0	DKL
LOC283914	0	0	BD
AGGF1P4	0	0	U
LOC100128103	0	0	NT
LOC100131279	0	0	UD
LOC100419895	0	0	JD
LOC146481	0	0	N
LOC642614	0	0	MR
LOC100287747	0	0	ER
LOC100130700	0	0	KH
LOC642652	0	0	PH
LOC100132606	0	0	F
LOC727964	0	0	KR
LOC642683	0	0	CO
FLJ26245	0	0	GT
HMGN2P41	0	0	LD
VN1R70P	0	0	GR
LOC100129627	0	0	KB
ANKRD26P1	0	0	OTK
LOC441768	0	0	T
LOC100421259	0	0	NUO
SHCBP1	14.64947815	17.22362261	FGR
RAB43P1	0	0	HR
VPS35	37.25164499	40.33284303	QR
ORC6	20.66266571	20.72020718	JO
MYLK3	0.037552714	0.076981739	I
LOC100130180	0	0	BD
C16orf87	7.855901648	9.538466334	JO
CKBP1	0	0	GE
GPT2	6.403681246	9.817999686	M
DNAJA2	27.6380228	25.46505701	MJ
NETO2	1.439552832	1.532827612	KNU
RPL23AP72	0	0	IR
ITFG1	23.03658813	31.50684617	N
LOC100422275	0	0	MNO
PHKB	8.834128398	10.04931426	CO
LOC100420642	0	0	GM
EIF4BP5	0	0	QC
LOC100507534	0	0	HR
ABCC12	0	0	TD
ABCC11	0.098444637	0.178830466	TDK
LONP2	12.90817325	16.14117788	HE
UBA52P8	0	0	CHR
SIAH1	9.18064989	10.12605834	NUO
LOC100526838	0	0	A
MOCS1P1	0	0	N
N4BP1	4.296493857	4.612467966	S
RPS2P44	0	0	DZ
KLF8P1	0	0	LD
CBLN1	0	0	PH
C16orf78	0	0	FR
ZNF423	0.021682936	0.048941466	OU
ADAM3B	0	0	MG
MRPS21P7	0	0	OTK
MRPS21P8	0	0	TDBLU
RPL34P29	0	0	UNTP
TMEM188	6.712977969	7.602622183	LD
LOC100130602	0	0	T
LOC100418960	0	0	OJ
HEATR3	12.32229468	12.89538944	OTN
RNY4P3	0	0	GC
LOC100505488	0	0	NO
RPL10P14	0	0	PE
PAPD5	2.98701814	3.601934638	K
ADCY7	0.776534708	0.697898282	OZ
BRD7	23.89736886	27.40120887	QK
NKD1	0.164804989	0.16081917	OC
SNX20	0	0	UR
NOD2	0.00582321	0.008762541	FE
CYLD	1.090066192	2.401294526	I
LOC100652974	0	0	FJ
SALL1	6.380659953	7.090130027	MU
LOC100505574	0	0	TA
UNGP1	0	0	V
LOC642659	0	0	ET
LOC388276	0	0	UR
LOC100505619	0	0	TDBLU
LOC100505649	0	0	L
TOX3	7.713959089	7.99007028	TDBLU
LOC643714	0	0	MP
LOC146253	0	0	L
LOC390730	0	0	O
LOC100288763	0	0	DT
LOC100128523	0	0	O
CHD9	2.47339974	2.314386483	LU
LOC100310835	0	0	BQ
LOC100421174	0	0	NT
LOC643802	0.446944353	0.22418153	KE
RBL2	8.07940867	8.003171686	OTK
AKTIP	4.366562198	6.426192103	P
RPGRIP1L	1.134331981	0.972646315	RTKL
FTO	6.26761626	7.523648044	IQR
LOC100505692	0	0	KLB
IRX3	1.787912125	1.288431439	LKJ
CRNDE	0	0	KG
IRX5	0.088575423	0.165019367	YU
LOC100132339	0	0	JD
IRX6	0	0	D
RPL31P56	0	0	MNO
MMP2	0	0	KL
LPCAT2	0	0	IR
CAPNS2	0	0	PE
SLC6A2	0	0	TQ
CES1P2	0	0	O
CES1P1	0	0	HI
CES1	0	0.013015399	CE
CES5A	0	0	F
LOC283856	0	0	KD
LOC100505709	0	0	GEPR
GNAO1	0.004944547	0.014880726	OTK
DKFZP434H168	0	0	LD
MIR3935	0	0	UR
LOC100505722	0	0	TZDR
AMFR	15.51111342	18.99390498	Y
NUDT21	26.51119343	30.18023356	BQ
OGFOD1	19.07758742	17.29026351	UD
BBS2	6.738099422	9.948364516	MNO
MT4	0	0.04455782	I
MT3	0	0	KLB
MT2A	41.66892302	81.38257102	GT
MT1L	0	0	V
MT1E	10.42619252	41.96659742	YU
MT1M	0.207749628	0.803863572	KT
MT1JP	0	0	MG
MT1A	1.846663361	1.223989801	KH
MT1DP	0	0	MG
MT1CP	0	0	TD
MT1B	0	0	C
MT1F	2.635398587	9.089795188	O
MT1G	0	0.066161611	PH
MT1H	0.098679204	0.065994957	BK
MT1IP	0	0	O
MT1X	11.21612914	38.74875926	HJ
LOC100131777	0	0	GC
NUP93	18.45832969	16.90629404	TDK
MIR138-2	0	0	G
SLC12A3	0	0.002353152	FGR
RPS24P17	0	0	EF
HERPUD1	20.48199655	31.75064083	OZ
CETP	0	0	S
NLRC5	0.187589814	0.168982689	EF
LOC100130044	0	0	FGR
CPNE2	3.751852725	4.202769993	IQ
FAM192A	14.13147651	15.08707744	GE
RSPRY1	12.52914746	15.96404312	PR
ARL2BP	12.59838969	27.99033108	FR
LOC100652989	0	0	FE
PLLP	7.510627838	12.32117469	Q
CCL22	0	0	B
CX3CL1	12.18877614	17.72682412	F
CCL17	0.042466823	0	IR
CIAPIN1	24.90797129	25.73969404	OTK
COQ9	9.440193708	9.113379966	I
POLR2C	65.77049202	70.76468389	P
DOK4	16.29231941	25.47116159	KT
CCDC102A	0.849423875	0.442239569	QR
GPR114	0.128467503	0.121909057	JA
HMGB3P32	0	0	LKJ
GPR56	0.267439984	0.45580265	TA
GPR97	0.029345052	0.034344567	EM
CCDC135	0.197381008	0.306011655	KAD
LOC100421594	0	0	KAD
KATNB1	6.356541909	6.193536917	KH
KIFC3	11.52659864	11.89881242	CHR
LOC388282	0	0	EF
CNGB1	0	0.002066572	E
TEPP	0	0	UT
ZNF319	1.541032448	2.092274713	CI
C16orf57	10.54127009	11.37859413	HC
MMP15	7.941645154	8.002275157	KLB
LOC100125393	0	0	GO
C16orf80	17.56637501	17.53088094	U
CSNK2A2	13.71186902	17.97992622	EH
LOC100505792	0	0	NU
CCDC113	0.054493182	0.062120632	PR
PRSS54	0	0	MJ
GINS3	8.388929238	9.440107982	DKT
NDRG4	2.200363819	2.474069541	GC
SETD6	6.566534066	4.687680053	CE
CNOT1	35.63629943	42.775384	KT
SNORA46	0	0	GO
SNORA50	0	0	EH
SLC38A7	3.998091344	5.574467637	KT
GOT2	80.23509194	74.77224573	G
RNY5P9	0	0	MU
GEMIN8P2	0	0	H
RPL12P36	0	0	KH
RPS27P27	0	0	BK
LOC644649	0	0	PH
LOC100421258	0	0	TZDR
LOC729159	0	0	KLB
GNPATP	0	0	FGR
LOC100421593	0	0	OZ
RPS27AP16	0	0	TD
CDH8	0	0	B
RNU6-21	0	0	DKL
RPS15AP34	0	0	KNU
LOC729217	0	0	KL
CDH11	0	0.007182017	KT
LOC283867	0	0	JD
CDH5	0	0.006346899	BQ
BEAN1	0.010034745	0.010066598	LDA
FLJ27243	0	0	O
TK2	2.71946689	3.847516312	Y
CKLF-CMTM1	4.431102822	4.091909783	NUO
CKLF	19.39664964	21.39076405	DT
CMTM1	0.116802755	0.011717351	DR
CMTM2	0.159700023	0.061618057	E
CMTM3	12.36273199	10.76522651	DR
CMTM4	3.074397601	4.065405611	CI
DYNC1LI2	25.62920755	23.02771955	U
CCDC79	0.010677472	0.010711365	Q
NAE1	43.27565924	39.84154572	TDK
LOC100505908	0	0	FR
CA7	0	0.014162161	NOU
PDP2	2.935944891	4.377843789	IQR
CDH16	0.026523794	0.070954632	H
RRAD	0.026541764	0.106504056	IM
FAM96B	36.98979773	37.31514852	OJ
CES2	5.626800188	6.900506673	IR
CES3	0.036273745	0.009097221	I
CES4A	0.009956956	0.004994281	FR
CBFB	22.03629984	24.43300186	MG
C16orf70	11.10505178	13.62104783	C
B3GNT9	0.115861424	0.111386313	KL
TRADD	1.567377986	1.439851536	GO
FBXL8	0.392001442	0.335897409	OTN
HSF4	1.920374714	0.79560727	KE
NOL3	1.689199722	2.254804465	TZDR
KIAA0895L	1.513255274	1.055705797	UR
EXOC3L1	0.036607864	0.020985181	PH
E2F4	19.22093906	19.02618895	BK
ELMO3	0.644609856	0.260748387	NUO
MIR328	0	0	RTKL
LRRC29	0.297381536	0.500133918	BD
TMEM208	38.74803427	34.16888894	LD
FHOD1	2.049927756	1.142086052	LU
SLC9A5	0.045451439	0.0280589	OD
PLEKHG4	0.145884118	0.175231501	TDBLU
KCTD19	0.017943728	0	ET
LRRC36	0	0	EM
TPPP3	0.02307164	0.023144874	MNO
ZDHHC1	0.156000574	0.247784948	PE
HSD11B2	1.282288423	0.862207999	NO
ATP6V0D1	29.01812684	31.54197351	EM
AGRP	0.01709234	0.017146595	LK
LOC100505942	0	0	FR
FAM65A	14.57135753	11.8514053	TA
CTCF	25.80893955	32.74833535	KH
RLTPR	0.107873695	0.090667552	DKT
ACD	8.532933142	7.646950014	EH
PARD6A	0.165428954	0.477117935	FGR
C16orf48	0.967928789	0.851755458	HC
C16orf86	0.710039256	0.443892793	K
GFOD2	3.303969989	3.055614212	GER
RANBP10	5.472036253	6.128972175	QK
TSNAXIP1	0.395066458	0.23029434	H
CENPT	16.60579543	9.759359556	GE
THAP11	0	0	TA
NUTF2	134.8744619	124.5682744	OD
EDC4	21.5644227	17.08791908	GOU
NRN1L	0.206296178	0.062085303	IQ
PSKH1	8.860755674	11.59844779	RTKL
CTRL	1.414123647	0.664974566	EQ
PSMB10	8.697044926	8.294929751	TDBLU
LCAT	3.896346686	2.138182989	EQ
SLC12A4	10.80590954	8.100835003	FGR
DPEP3	0	0	G
DPEP2	0	0	TDK
KARSP3	0	0	DT
DDX28	7.143438584	5.075365822	FJ
DUS2L	8.129386872	7.318587158	EJ
NFATC3	16.55683801	17.74773804	DR
RPS12P27	0	0	DK
ESRP2	4.114692958	1.573563664	QP
PLA2G15	4.483930382	6.109804871	KT
SLC7A6	14.78240805	12.68727056	BD
SLC7A6OS	5.314805008	6.417310718	J
PRMT7	12.23742231	10.00701745	CE
SMPD3	0.099134925	0.042266081	GEPR
RPL35AP33	0	0	DO
ZFP90	1.596574306	1.649452422	Y
CDH3	0	0	J
LOC100418868	0	0	OC
LOC100506000	0	0	IR
CDH1	18.12195599	22.17885595	JD
FTLP14	0	0	HQ
TMCO7	3.98694981	5.234017844	LR
RNU7-42P	0	0	PH
RPS2P45	0	0	DR
HAS3	0.223860824	0.219224472	ET
CHTF8	27.26816678	27.68276906	ET
CIRH1A	54.29088456	38.95709536	GM
SNTB2	3.898453042	4.60128916	IQR
LOC100421641	0	0	OJ
VPS4A	27.56937948	31.06433574	UD
COG8	14.69152079	15.94051976	S
PDF	1.522369592	1.210448953	YU
NIP7	28.24473885	25.08198074	GR
TMED6	0.861308489	0.7664893	NO
TERF2	11.87420907	16.84979635	TA
CYB5B	38.85268427	47.9467297	IR
LOC100420066	0	0	BK
NFAT5	7.913742779	8.243813951	OTN
MIR1538	0	0	CI
NQO1	153.7138777	215.7075859	EG
NOB1	40.18775773	37.01742127	UI
NONOP1	0	0	QP
WWP2	6.631859662	7.901971022	DZ
MIR140	0	0	C
CLEC18A	0.086216925	0.066531229	KE
PDXDC2P	0	0	DT
RPS10P24	0	0	MNO
PDPR	10.56242104	14.85725596	NUO
CLEC18C	0.019886114	0.013299491	TK
LOC729513	0	0	FP
LOC100506060	1.854660894	1.621179272	Q
EXOSC6	10.24711947	5.471176031	OTN
AARS	133.416655	198.4547986	NUO
DDX19B	7.367467331	8.249751403	B
LOC100506083	0	0	OT
DDX19A	37.30885207	35.07171609	OJ
ST3GAL2	13.95357213	14.86629094	EQ
RPS27P26	0	0	EG
FUK	3.352373611	2.132479992	UD
COG4	33.22942366	31.85871466	FP
SF3B3	51.33406596	44.53864868	LKJ
SNORD111B	0	0	KH
SNORD111	0	0	K
IL34	0.006811971	0.061502342	UI
MTSS1L	17.86006361	16.64544773	HR
VAC14	11.24486082	16.01957236	QP
LOC100130894	0	0	HQ
HYDIN	0.230291345	0.158778243	KG
FTSJD1	5.330461572	6.765694789	EM
CALB2	0	0	EQ
ZNF23	5.151722073	4.869061916	M
LOC100506105	0	0	KAD
ZNF19	0.871204628	0.80710894	HQ
CHST4	0	0	G
LOC100132529	0	0	QK
TAT	0.7436315	2.119187352	UNTP
MARVELD3	0.19294545	0.40260044	CH
PHLPP2	3.890025869	4.780780017	BQ
SNORA70D	0	0	HC
AP1G1	35.25045431	44.60884313	UT
SNORD71	0	0	UW
LOC100420489	0	0	U
ATXN1L	8.528843472	10.95935666	GER
ZNF821	0.195763066	0.132848314	EJ
KIAA0174	72.99222475	70.36299988	FP
PKD1L3	0.105574402	0.090779588	EH
RPL39P31	0	0	R
ATP5A1P3	0	0	BQ
DHODH	4.721556338	3.385962942	DZ
HP	2.491253402	1.281621141	NOU
HPR	1.703288876	0.69613521	OC
TXNL4B	7.327070403	9.667427399	CO
DHX38	23.17349883	21.69999826	MR
PMFBP1	0.368963465	0.259440169	GE
LOC390739	0	0	CH
KRT18P18	0	0	IQ
ZFHX3	3.059915805	2.987804336	HC
RNU7-71P	0	0	GE
HTA	0	0	KH
C16orf47	0	0	L
LOC100506172	0	0	H
RPSAP56	0	0	KH
LOC100506201	0	0	UR
PSMD7	129.4203765	158.7845381	TDBLU
RPL21P118	0	0	HI
LOC283922	0	0	F
NPIPL2	14.04247669	6.612289154	LU
CLEC18B	0.127695529	0.235975277	Q
GLG1	33.99141458	33.19368436	CI
RPS10P23	0	0	NOU
LOC100132346	0	0	DKT
RFWD3	24.88824243	30.13899192	LDA
LOC100533619	0	0	GOU
MLKL	0.118386522	0.082617258	FP
FA2H	0.005373888	0.048518515	TDBLU
WDR59	22.62697365	21.91916286	MI
ZNRF1	6.792812607	8.711654814	ER
LDHD	0.03151194	0.01896718	KNU
ZFP1	2.537838262	2.776976662	JA
RPS4Y1P1	0	0	KG
CTRB2	0	0.0735955	CHR
CTRB1	0	0.030045869	Z
BCAR1	14.84344232	18.50812166	TQ
CFDP1	62.74024846	67.40507668	GER
TMEM170A	9.091706097	14.96613087	TG
CHST6	0.259843295	0.194074058	G
LOC100420067	0	0	V
CHST5	0	0.008061538	PR
TMEM231	0.562470408	0.467405941	JO
GABARAPL2	38.01575316	45.95458712	PR
ADAT1	4.018864859	8.558419622	NO
KARS	114.775884	110.7078342	KB
TERF2IP	34.97675411	40.3951736	GHR
ATP5F1P7	0	0	CHR
RPL18P13	0	0	OTK
CNTNAP4	3.400250101	3.565004779	FR
MIR4719	0	0	R
LOC100128497	0	0	KE
MON1B	9.565228736	14.83242634	S
SYCE1L	0.982741359	1.209920085	I
VN2R10P	0	0	MP
ADAMTS18	0.143549065	0.354473166	CHR
NUDT7	3.990443778	8.186001172	K
VAT1L	0.01386994	0.027827932	NT
CLEC3A	0	0	LDA
KRT8P22	0	0	HI
LOC100131126	0	0	PR
WWOX	5.204329105	6.19662324	KR
LOC100506307	0	0	IQ
LOC100303743	0	0	GR
RPS3P7	0	0	MG
MAF	4.894582274	9.61644296	PR
DYNLRB2	0.026274745	0.184507027	PH
CDYL2	1.319871136	2.788729651	UR
C16orf61	61.39306427	61.53410464	OTK
CENPN	19.77964256	26.20493198	BQ
ATMIN	16.01590933	25.29812785	TQ
C16orf46	0.357848801	0.400179662	JO
GCSH	7.565127643	6.388165936	LU
PKD1L2	0.062565525	0.08207616	KR
BCMO1	0.026902654	0.021590439	EH
GAN	0.787421251	1.403983162	HR
MIR4720	0	0	FH
CMIP	13.92563796	16.66373395	FH
LOC729313	0	0	DR
LOC100129617	0	0	KG
PLCG2	2.666517947	3.743739383	JO
SDR42E1	0.047057831	0.037765763	JO
HSD17B2	23.14841642	18.06959408	OD
MPHOSPH6	38.19121229	32.52987931	H
LOC100419639	0	0	GE
CDH13	0	0	B
MIR3182	0	0	MI
HSBP1	52.3446823	55.5935968	EM
MLYCD	3.040053784	4.13589944	DK
OSGIN1	5.202854578	13.5744871	HQ
NECAB2	0.08944211	0.114196753	YU
SLC38A8	0	0	KH
MBTPS1	29.31339128	36.3195738	HC
LOC648774	0	0	PH
HSDL1	17.83979942	21.1249983	EG
DNAAF1	0.02680326	0.048399011	O
TAF1C	12.85222033	7.251069753	OK
ADAD2	0	0.005685763	V
LOC654780	0	0	UT
KCNG4	0	0	P
WFDC1	0	0	ER
ATP2C2	0.034719921	0.019350072	HQ
KIAA1609	1.72868078	2.520532495	FE
COTL1	15.52444793	15.09332117	PE
KLHL36	1.908510711	3.134577895	TDBLU
USP10	48.34252074	46.99173934	HJ
CRISPLD2	0.278870715	0.836413095	LU
LOC123862	0	0	OT
ZDHHC7	20.21402612	23.1750745	MNO
KIAA0513	1.901747522	3.077013745	KLB
FAM92B	0	0	MJ
LOC400548	0	0	G
LOC100506467	0	0	V
NCRNA00311	0	0	GEPR
LOC727710	0	0	K
KIAA0182	17.11150093	12.81195259	S
GINS2	27.50041687	28.7866926	JA
C16orf74	0.276294447	0.116703777	MJ
MIR1910	0	0	MR
COX4NB	22.00804178	24.47912227	KB
LOC100506521	0	0	UNTP
COX4I1	191.7786281	193.7529541	KB
LOC100422319	0	0	OK
RPL10AP12	0	0	K
IRF8	0.068677563	0.1279489	OZ
LOC100506542	0	0	V
LOC146513	0	0	HJ
LOC732275	0	0	EF
LOC401864	0	0	IQR
LOC400550	0	0	HJ
FOXF1	0	0	IQR
RPL7AP63	0	0	E
MTHFSD	4.221656239	5.386293983	JA
FLJ30679	0	0	IQR
FOXC2	0	0	KAD
FOXL1	0	0.004106583	T
LOC100506559	0	0	EP
RPL39P30	0	0	J
C16orf95	1.343100448	1.9814173	D
FBXO31	7.085417942	6.484789302	NT
MAP1LC3B	45.81335892	71.94120925	Y
ZCCHC14	9.576142603	11.88117398	V
JPH3	0.058807572	0.022942205	F
LOC100129215	0	0	F
LOC100652950	0	0	DK
KLHDC4	8.545567974	7.038704097	D
SLC7A5	40.24205871	80.34166204	GM
LOC100506670	0	0	OK
CA5A	0.240932621	0.362546096	BQ
BANP	5.085858848	5.043693957	T
LOC400553	0	0	OT
LOC100506735	0	0	EP
ZNF469	0.005934355	0.008929788	LDA
ZFPM1	2.965470955	5.048410578	UNTP
ZC3H18	15.11175684	13.28980306	FE
IL17C	0.012496218	0.025071768	FJ
CYBA	116.0464575	87.24446973	NT
MVD	53.60188415	89.81709584	OD
MGC23284	0	0	QC
SNAI3	0.015246408	0	DT
RNF166	3.848683104	3.783585089	OZ
CTU2	7.596740548	6.962448891	KAD
FAM38A	16.90959439	13.49134323	T
MIR4722	0	0	UI
LOC100289580	0	0	KG
FLJ40448	0	0	TDBLU
CDT1	12.67289374	13.64848488	LK
APRT	61.60333635	59.00681062	JU
GALNS	11.9035601	10.93791702	PT
TRAPPC2L	41.25172493	44.73576747	OTN
PABPN1L	0	0	PR
CBFA2T3	0.002868119	0	CH
LOC100129697	0	0	UI
LOC100506183	0	0	EH
ACSF3	2.180622794	1.851832312	HI
NCRNA00304	0	0	NO
CDH15	0.041107706	0.018328085	K
SLC22A31	12.3073305	5.493547945	GHR
ZNF778	2.392378122	2.091352382	GEPR
ANKRD11	13.32802798	15.74703227	BQ
LOC100506251	0	0	HI
LOC100287036	0	0	EF
LOC100130664	0	0	OK
LOC100506268	0	0	RTKL
SPG7	18.55160899	11.91616641	KB
RPL13	331.4985639	338.5574997	KB
SNORD68	0	0	GE
CPNE7	0.923977055	0.197214888	IR
DPEP1	0	0.02144026	FE
CHMP1A	28.43491907	29.66551778	GO
C16orf55	2.605746803	2.009862852	GER
CDK10	31.05581283	14.71746267	GT
SPATA2L	3.277198678	3.511628619	UR
C16orf7	4.550778114	3.645507164	DKT
LOC100128881	0	0	TA
ZNF276	2.163577878	1.455851705	GM
FANCA	10.62050171	7.740041442	HR
SPIRE2	7.145167322	8.314703401	OZ
TCF25	43.93314086	34.88113929	TD
MC1R	0.644710504	0.44807999	JU
TUBB3	13.89830513	14.22322917	JD
DEF8	10.821266	9.570449468	Z
CENPBD1	7.771928533	6.798462501	G
AFG3L1P	0	0	GT
DBNDD1	5.333853324	4.208674465	EJ
GAS8	4.370616083	3.162919683	NT
C16orf3	0.013137372	0	KLB
LOC100130015	0	0	MR
PRDM7	0.003892265	0.007809239	RTKL
LOC197331	0	0	FP
FAM157C	0	0	EF
LOC100506347	0	0	S
LOC728054	0	0	LD
LOC100289383	0	0	GOU
LOC100652754	0	0	MG
BNIP3P6	0	0	OTN
OR11H12	0.026622932	0	HI
LOC100128514	0	0	KT
LOC100420172	0	0	FR
USP10P2	0	0	KB
LOC100132698	0	0	YU
LOC100422529	0	0	BK
RPL22P20	0	0	GT
NEK2P3	0	0	FJ
NF1P4	0	0	A
MED15P1	0	0	N
POTEG	0	0	TDBLU
LOC100506092	0	0	UT
LOC100631248	0	0	IQ
LOC100506303	0	0	OT
LOC440157	0	0	QC
DUXAP10	0	0	MJ
NBEAP6	0	0	MU
LOC642661	0	0	Q
LOC100420097	0	0	GOU
LOC642669	0	0	NUO
LOC100421684	0	0	G
OR11H13P	0	0	IM
LOC100420095	0	0	PT
NBEAP5	0	0	GOU
LOC727980	0	0	HI
DUXAP9	0	0	NO
FLJ39632	0	0	UI
POTEM	0.442729052	0.310501025	DT
LOC100508046	0	0	EP
NF1P7	0	0	UW
NEK2P1	0	0	CE
LOC100420171	0	0	G
LOC100422528	0	0	K
LOC400174	0	0	TZDR
USP10P1	0	0	TZDR
LOC254398	0	0	GHR
OR11H2	0.012035528	0	OTN
OR11K2P	0	0	LD
OR4Q3	0	0	DZ
OR4H12P	0	0	OJ
OR4M1	0	0	DK
OR4N1P	0	0	MR
OR4N2	0	0	KR
OR4K6P	0	0	FR
OR4K3	0	0	HJ
OR4K2	0.027637139	0.027724865	ER
OR4K4P	0	0	OU
LOC100421751	0	0	TZDR
OR4K5	0	0	MJ
OR4K1	0.024272394	0.036524161	EH
OR4K16P	0	0	QR
OR4K15	0	0	IQR
OR4Q2	0	0	E
OR4K14	0	0	TG
OR4K13	0	0	OJ
OR4U1P	0	0	HC
OR4L1	0	0	IM
OR4T1P	0	0	D
OR4K17	0	0	CH
OR4N5	0	0	MU
LOC100422289	0	0	UI
OR11G1P	0	0	QC
OR11P1P	0	0	KB
OR11G2	0	0	MU
OR11H5P	0	0	UI
OR11H6	0.013150602	0	DK
OR11H7	0	0	Q
OR11H4	0	0	QK
TTC5	6.689373496	10.18811219	B
CCNB1IP1	33.43098908	32.53154847	GER
SNORD126	0	0	CO
RPPH1	0	0	JD
PARP2	56.17874568	58.09262914	PE
TEP1	4.51200066	4.363399687	UT
KLHL33	0.119160127	0.035158344	KT
LOC100422510	0	0	HQ
OSGEP	34.12098156	27.4172901	MU
APEX1	165.6529122	157.5384886	B
TMEM55B	20.24303511	28.92088449	E
PNP	29.79571228	23.97067135	TK
RNASE10	0	0	MU
LOC100131302	0	0	MI
LOC100133314	0	0	JO
RNASE9	0	0	KD
RNASE11	0	0	DK
RNASE12	0	0	N
RPS26P9	0	0	Y
OR6S1	0	0	GC
TRNAL40P	0	0	NUO
ANG	0.996158122	0.939954607	MR
RNASE4	19.78442462	20.04099152	FJ
RANBP20P	0	0	G
EDDM3DP	0	0	QP
EDDM3A	0	0	KE
EDDM3B	0	0	DK
RNASE6	0	0	EF
RNASE1	0	0	EJ
LOC100507513	0	0	QR
RNASE3	0.018238196	0	FR
ECRP	0	0	TZDR
RNASE2	0	0	TK
LOC100130571	0	0	FJ
METTL17	61.95864289	42.07256101	TZDR
SLC39A2	0.055254787	0	OU
NDRG2	16.96007878	18.87257693	HQ
TPPP2	0.016343615	0	EJ
RNASE13	0.008126041	0.01630367	LU
RNASE7	0.017434644	0.017489985	QR
RNASE8	0	0	LD
ARHGEF40	15.6257562	14.33607433	GHR
ZNF219	6.638157837	6.847555516	R
C14orf176	0.034229484	0.008584534	FP
LOC100420763	0	0	CH
OR5AU1	0	0	OT
SMARCE1P3	0	0	DKL
LOC100129923	0	0	D
LOC283624	0	0	JD
HNRNPC	299.9289887	313.9044951	B
LOC100652761	0	0	EM
RPGRIP1	0.81078162	1.271490014	DR
MRPS17P6	0	0	FP
SUPT16H	123.8025071	111.3555846	DK
CHD8	27.23711233	24.72794743	KLB
SNORD9	0	0	EJ
SNORD8	0	0	OTK
UBA52P2	0	0	GE
EIF4EBP1P	0	0	MI
RAB2B	7.286165219	8.600965331	UI
TOX4	27.43622883	33.35229617	OJ
METTL3	64.41103778	51.23406238	JO
SALL2	13.60608742	10.83889593	TG
RBBP4P5	0	0	KG
OR10G3	0	0	DT
ACTR3P1	0	0	FJ
OR10G1P	0	0	OTK
LOC100288613	0	0	OTK
TRA@	0	0	FGR
TRAV1-1	0	0	MJ
OR10G2	0	0	U
TRAV1-2	0	0	HQ
LOC100288702	0	0	CH
OR4E2	0	0	OT
OR4E1	0	0	C
TRAV2	0	0	MU
TRAV3	0	0	A
TRAV4	0	0	EG
TRAV5	0	0	UNTP
RPL4P1	0	0	KR
TRAV6	0	0	NOU
TRAV7	0	0	CHR
TRAV8-1	0	0	UR
TRAV9-1	0	0	TG
TRAV10	0	0	TK
TRAV11	0	0	MG
TRAV12-1	0	0	YU
TRAV8-2	0	0	OZ
TRAV8-3	0	0	CP
TRAV13-1	0	0	OT
TRAV12-2	0	0	HQ
TRAV8-4	0	0	OC
TRAV8-5	0	0	TD
TRAV13-2	0	0	UI
TRAV14DV4	0	0	UD
TRAV9-2	0	0	K
TRAV15	0	0	OJ
TRAV12-3	0	0	KD
TRAV8-6	0	0	YU
TRAV16	0	0	J
TRAV17	0	0	LR
TRAV18	0	0	FGR
TRAV19	0	0	JD
TRAV20	0	0	F
TRAV21	0	0	EG
TRAV22	0	0	M
TRAV23DV6	0	0	GHR
TRDV1	0	0	YU
TRAV24	0	0	ET
TRAV25	0	0	GE
TRAV26-1	0	0	KR
TRAV8-7	0	0	OU
TRAV27	0	0	B
TRAV28	0	0	GO
TRAV29DV5	0	0	OJ
TRAV30	0	0	GM
TRAV31	0	0	M
TRAV32	0	0	EF
TRAV33	0	0	TQ
TRAV26-2	0	0	F
TRAV34	0	0	TZDR
TRAV35	0	0	NUO
TRAV36DV7	0	0	CH
TRAV37	0	0	ER
TRAV38-1	0	0	OC
TRAV38-2DV8	0	0	LD
TRAV39	0	0	CI
TRAV40	0	0	NT
TRAV41	0	0	FJ
TRD@	0	0	CE
TRDV2	0	0	OC
TRDD1	0	0	MJ
TRDD2	0	0	JD
TRDD3	0	0	CP
TRDJ1	0	0	EJ
TRDJ4	0	0	NU
TRDJ2	0	0	JD
TRDJ3	0	0	TK
TRDC	0	0	YU
TRDV3	0	0	UNTP
TRAJ61	0	0	GR
TRAJ60	0	0	FR
TRAJ59	0	0	UW
TRAJ58	0	0	KAD
TRAJ57	0	0	OD
TRAJ56	0	0	BD
TRAJ55	0	0	KNU
TRAJ54	0	0	KD
TRAJ53	0	0	UR
TRAJ52	0	0	DKL
TRAJ51	0	0	EF
TRAJ50	0	0	TDBLU
TRAJ49	0	0	QR
TRAJ48	0	0	TZDR
TRAJ47	0	0	RTKL
TRAJ46	0	0	MP
TRAJ45	0	0	KE
TRAJ44	0	0	QR
TRAJ43	0	0	GEPR
TRAJ42	0	0	TK
TRAJ41	0	0	BD
TRAJ40	0	0	DZ
TRAJ39	0	0	OK
TRAJ38	0	0	PT
TRAJ37	0	0	M
TRAJ36	0	0	EJ
TRAJ35	0	0	HE
TRAJ34	0	0	H
TRAJ33	0	0	MNO
